Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,snow_depth_set_1,solar_radiation_set_1,precip_accum_set_1,peak_wind_speed_set_1,fuel_temp_set_1,fuel_moisture_set_1,volt_set_1,snow_interval_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d
YNWC1,09/11/2023 06:02 UTC,60,79,0,,1,0,3.49,1,58,11.1,12.6,226,,,,53.41,,
YNWC1,09/11/2023 07:02 UTC,59,79,0,,2,0,3.49,2,57,12,12.6,221,,,,52.44,,
YNWC1,09/11/2023 08:02 UTC,58,81,0,,2,0,3.49,2,56,13,12.6,226,,,,52.15,,
YNWC1,09/11/2023 09:02 UTC,57,84,0,,1,0,3.49,1,55,14.3,12.5,247,,,,52.17,,
YNWC1,09/11/2023 10:02 UTC,56,86,0,,2,0,3.49,2,54,15.5,12.5,234,,,,51.83,,
YNWC1,09/11/2023 11:02 UTC,55,88,0,,2,0,3.49,2,53,16.4,12.5,179,,,,51.48,,
YNWC1,09/11/2023 12:02 UTC,54,90,0,,0,0,3.49,0,53,17.6,12.5,261,,,,51.1,,
YNWC1,09/11/2023 13:02 UTC,53,91,0,,2,0,3.49,2,52,18.4,12.5,237,,,,50.42,,
YNWC1,09/11/2023 14:02 UTC,53,92,0,,2,1,3.49,2,51,19.5,12.4,169,,,,50.71,,
YNWC1,09/11/2023 15:02 UTC,53,93,0,,2,7,3.49,2,52,20.3,12.5,222,,,,51.01,,
YNWC1,09/11/2023 16:02 UTC,54,93,0,,2,13,3.49,2,54,21.1,12.4,228,,,,52,,
YNWC1,09/11/2023 17:02 UTC,64,76,0,,3,108,3.49,3,66,18.6,12.7,172,,,,56.23,,
YNWC1,09/11/2023 18:02 UTC,78,48,2,177,3,472,3.49,3,88,14.6,13.3,161,,S,,56.7,,
YNWC1,09/11/2023 19:02 UTC,81,40,4,205,8,736,3.49,8,93,10,13.2,201,,SSW,80.65,54.41,,
YNWC1,09/11/2023 20:02 UTC,81,39,5,215,9,651,3.49,9,88,9.3,13.7,220,,SW,80.56,53.72,,
YNWC1,09/11/2023 21:02 UTC,84,34,5,226,11,696,3.49,11,99,8.5,13.2,218,,SW,82.45,52.66,,
YNWC1,09/11/2023 22:02 UTC,84,34,5,217,10,789,3.49,10,101,7.4,13.6,209,,SW,82.45,52.66,,
YNWC1,09/11/2023 23:02 UTC,81,36,4,225,10,116,3.49,10,82,7,12.8,240,,SW,80.29,51.54,,
YNWC1,09/12/2023 00:02 UTC,80,35,4,200,8,53,3.49,8,79,7.1,12.8,212,,SSW,,49.89,,
YNWC1,09/12/2023 01:02 UTC,78,32,4,203,8,29,3.49,8,76,7,12.7,220,,SSW,,45.74,,
YNWC1,09/12/2023 02:02 UTC,72,43,2,192,5.99,12,3.49,5.99,70,7,12.7,228,,SSW,,48.21,,
YNWC1,09/12/2023 03:02 UTC,65,57,2,224,3,1,3.49,3,64,7.5,12.7,227,,SW,,49.31,,
YNWC1,09/12/2023 04:02 UTC,62,59,0,,3,0,3.49,3,60,8.2,12.6,231,,,,47.41,,
YNWC1,09/12/2023 05:02 UTC,59,66,0,,2,0,3.49,2,57,9,12.6,218,,,,47.57,,
YNWC1,09/12/2023 06:02 UTC,57,69,0,,2,0,3.49,2,55,10,12.6,228,,,,46.84,,
YNWC1,09/12/2023 07:02 UTC,56,70,0,,2,0,3.49,2,53,10.4,12.6,222,,,,46.27,,
YNWC1,09/12/2023 08:02 UTC,54,76,0,,2,0,3.49,2,52,11.1,12.5,222,,,,46.53,,
YNWC1,09/12/2023 09:02 UTC,53,78,0,,1,0,3.49,1,51,11.7,12.5,174,,,,46.26,,
YNWC1,09/12/2023 10:02 UTC,52,82,0,,2,0,3.49,2,50,12.5,12.5,179,,,,46.62,,
YNWC1,09/12/2023 11:02 UTC,51,83,0,,1,0,3.49,1,49,13.4,12.5,177,,,,45.97,,
YNWC1,09/12/2023 12:02 UTC,50,85,0,,1,0,3.49,1,48,14.3,12.5,207,,,,45.62,,
YNWC1,09/12/2023 13:02 UTC,49,86,0,,1,0,3.49,1,48,15.3,12.4,206,,,,44.95,,
YNWC1,09/12/2023 14:02 UTC,49,88,0,,2,1,3.49,2,47,16.2,12.4,220,,,,45.56,,
YNWC1,09/12/2023 15:02 UTC,49,89,0,,2,7,3.49,2,48,17.1,12.4,343,,,,45.86,,
YNWC1,09/12/2023 16:02 UTC,50,90,0,,1,11,3.49,1,49,17.9,12.4,182,,,,47.15,,
YNWC1,09/12/2023 17:02 UTC,60,70,2,130,3,98,3.49,3,66,18.1,12.7,151,,SE,,50.11,,
YNWC1,09/12/2023 18:02 UTC,76,41,2,159,4,668,3.49,4,90,11.4,14,170,,SSE,,50.56,,
YNWC1,09/12/2023 19:02 UTC,79,32,5,204,8,809,3.49,8,94,9.3,14.4,227,,SSW,,46.62,,
YNWC1,09/12/2023 20:02 UTC,82,29,5,223,10,867,3.49,10,95,8.5,14.3,224,,SW,80.41,46.65,,
YNWC1,09/12/2023 21:02 UTC,84,26,5,215,9,858,3.49,9,101,7.2,13.2,219,,SW,81.65,45.51,,
YNWC1,09/12/2023 22:02 UTC,84,25,4,236,9,780,3.49,9,100,6.4,13.1,206,,SW,81.57,44.48,,
YNWC1,09/12/2023 23:02 UTC,80,27,4,229,10,119,3.49,10,81,6,12.8,220,,SW,,43.04,,
YNWC1,09/13/2023 00:02 UTC,79,29,5,218,8,51,3.49,8,78,6.1,12.8,234,,SW,,44.04,,
YNWC1,09/13/2023 01:02 UTC,76,32,4,210,8,26,3.49,8,75,6.1,12.8,221,,SSW,,43.98,,
YNWC1,09/13/2023 02:02 UTC,71,42,3,205,5.99,10,3.49,5.99,69,6.3,12.7,223,,SSW,,46.68,,
YNWC1,09/13/2023 03:02 UTC,67,48,0,,4,1,3.49,4,64,6.7,12.7,224,,,,46.57,,
YNWC1,09/13/2023 04:02 UTC,62,56,0,,3,0,3.49,3,60,7.2,12.6,227,,,,46.02,,
YNWC1,09/13/2023 05:02 UTC,59,63,0,,0,0,3.49,0,57,7.9,12.6,1,,,,46.32,,
YNWC1,09/13/2023 06:02 UTC,57,68,0,,0,0,3.49,0,55,8.6,12.6,327,,,,46.45,,
YNWC1,09/13/2023 07:02 UTC,55,72,0,,2,0,3.49,2,53,9.3,12.6,224,,,,46.06,,
YNWC1,09/13/2023 08:02 UTC,54,75,0,,2,0,3.49,2,52,10.1,12.6,327,,,,46.18,,
YNWC1,09/13/2023 09:02 UTC,53,77,0,,1,0,3.49,1,51,10.6,12.5,232,,,,45.91,,
YNWC1,09/13/2023 10:02 UTC,52,80,0,,1,0,3.49,1,50,11.2,12.5,172,,,,45.96,,
YNWC1,09/13/2023 11:02 UTC,51,82,0,,0,0,3.49,0,49,12,12.5,319,,,,45.64,,
YNWC1,09/13/2023 12:02 UTC,50,85,0,,0,0,3.49,0,48,12.8,12.5,245,,,,45.62,,
YNWC1,09/13/2023 13:02 UTC,49,87,0,,0,0,3.49,0,48,13.7,12.5,259,,,,45.26,,
YNWC1,09/13/2023 14:02 UTC,48,89,0,,2,1,3.49,2,47,14.7,12.4,152,,,,44.88,,
YNWC1,09/13/2023 15:02 UTC,49,90,0,,2,8,3.49,2,48,15.7,12.4,2,,,,46.16,,
YNWC1,09/13/2023 16:02 UTC,50,90,0,,0,13,3.49,0,49,16.7,12.4,202,,,,47.15,,
YNWC1,09/13/2023 17:02 UTC,61,71,2,140,3,100,3.49,3,69,16.1,12.9,152,,SE,,51.46,,
YNWC1,09/13/2023 18:02 UTC,76,40,2,101,4,649,3.49,4,90,10.9,13.6,155,,E,,49.9,,
YNWC1,09/13/2023 19:02 UTC,80,32,4,218,7,806,3.49,7,94,9.2,13.5,209,,SW,,47.5,,
YNWC1,09/13/2023 20:02 UTC,82,29,5,219,8,872,3.49,8,95,8.4,13.4,223,,SW,80.41,46.65,,
YNWC1,09/13/2023 21:02 UTC,84,26,5,221,9,863,3.49,9,100,7,13,235,,SW,81.65,45.51,,
YNWC1,09/13/2023 22:02 UTC,83,26,5.99,213,11,780,3.49,11,100,6.2,13.1,222,,SSW,80.9,44.64,,
YNWC1,09/13/2023 23:02 UTC,81,27,4,227,9,134,3.49,9,82,6,12.8,222,,SW,79.6,43.91,,
YNWC1,09/14/2023 00:02 UTC,80,28,4,213,11,47,3.49,11,79,6,12.8,211,,SSW,,43.99,,
YNWC1,09/14/2023 01:02 UTC,77,31,4,216,8,26,3.49,8,76,6,12.8,210,,SW,,44.03,,
YNWC1,09/14/2023 02:02 UTC,72,39,2,228,8,9,3.49,8,70,6.1,12.7,207,,SW,,45.62,,
YNWC1,09/14/2023 03:02 UTC,66,52,0,,4,1,3.49,4,64,6.6,12.7,235,,,,47.77,,
YNWC1,09/14/2023 04:02 UTC,64,57,0,,2,0,3.49,2,62,7.1,12.7,202,,,,48.37,,
YNWC1,09/14/2023 05:02 UTC,60,64,0,,2,0,3.49,2,58,7.8,12.6,162,,,,47.69,,
YNWC1,09/14/2023 06:02 UTC,57,69,0,,2,0,3.49,2,55,8.5,12.6,180,,,,46.84,,
YNWC1,09/14/2023 07:02 UTC,55,73,0,,2,0,3.49,2,54,9.2,12.6,181,,,,46.42,,
YNWC1,09/14/2023 08:02 UTC,54,74,0,,2,0,3.49,2,52,10.1,12.6,174,,,,45.82,,
YNWC1,09/14/2023 09:02 UTC,53,77,0,,2,0,3.49,2,51,10.4,12.5,219,,,,45.91,,
YNWC1,09/14/2023 10:02 UTC,52,81,0,,1,0,3.49,1,50,11.1,12.5,353,,,,46.29,,
YNWC1,09/14/2023 11:02 UTC,51,83,0,,0,0,3.49,0,49,11.8,12.5,351,,,,45.97,,
YNWC1,09/14/2023 12:02 UTC,50,87,0,,0,0,3.49,0,48,12.6,12.5,194,,,,46.24,,
YNWC1,09/14/2023 13:02 UTC,49,89,0,,2,0,3.49,2,47,13.6,12.5,219,,,,45.86,,
YNWC1,09/14/2023 14:02 UTC,49,92,0,,1,1,3.49,1,47,14.6,12.4,10,,,,46.75,,
YNWC1,09/14/2023 15:02 UTC,49,92,0,,1,8,3.49,1,48,15.7,12.4,233,,,,46.75,,
YNWC1,09/14/2023 16:02 UTC,50,92,0,,0,13,3.49,0,49,16.9,12.4,233,,,,47.74,,
YNWC1,09/14/2023 17:02 UTC,62,65,2,154,3,95,3.49,3,71,16.7,12.9,136,,SSE,,50.02,,
YNWC1,09/14/2023 18:02 UTC,67,51,0,,3,438,3.49,3,73,10.8,12.9,164,,,,48.18,,
YNWC1,09/14/2023 19:02 UTC,82,32,3,195,5,788,3.49,5,96,9.2,13.8,160,,SSW,80.65,49.26,,
YNWC1,09/14/2023 20:02 UTC,84,26,4,201,9,861,3.49,9,98,8.5,13.1,221,,SSW,81.65,45.51,,
YNWC1,09/14/2023 21:02 UTC,87,23,4,221,10,851,3.49,10,103,7,13.9,221,,SW,83.88,44.86,,
YNWC1,09/14/2023 22:02 UTC,86,24,5,213,10,780,3.49,10,103,6.2,13.1,220,,SSW,83.11,45.12,,
YNWC1,09/14/2023 23:02 UTC,83,27,3,230,9,163,3.49,9,85,5.8,12.8,197,,SW,80.97,45.63,,
YNWC1,09/15/2023 00:02 UTC,83,27,3,212,9,78,3.49,9,84,5.8,12.8,236,,SSW,80.97,45.63,,
YNWC1,09/15/2023 01:02 UTC,77,35,3,359,11,100,3.49,11,79,5.8,12.8,6,,N,,47.23,,
YNWC1,09/15/2023 02:02 UTC,71,58,1,100,5,34,3.49,5,70,6.2,12.7,22,,E,,55.42,,
YNWC1,09/15/2023 03:02 UTC,66,66,0,,2,1,3.49,2,64,7,12.7,16,,,,54.25,,
YNWC1,09/15/2023 04:02 UTC,63,72,0,,2,0,3.49,2,61,8.1,12.7,166,,,,53.77,,
YNWC1,09/15/2023 05:02 UTC,61,78,0,,1,0,3.49,1,59,9,12.6,79,,,,54.04,,
YNWC1,09/15/2023 06:02 UTC,59,78,0,,2,0,3.49,2,57,10.1,12.6,342,,,,52.09,,
YNWC1,09/15/2023 07:02 UTC,57,78,0,,2,0,3.49,2,55,10.8,12.6,1,,,,50.15,,
YNWC1,09/15/2023 08:02 UTC,56,80,0,,2,0,3.49,2,54,11.5,12.6,242,,,,49.86,,
YNWC1,09/15/2023 09:02 UTC,55,80,0,,2,0,3.49,2,52,12.4,12.6,176,,,,48.89,,
YNWC1,09/15/2023 10:02 UTC,53,81,1,225,3,0,3.49,3,51,13.2,12.5,180,,SW,,47.27,,
YNWC1,09/15/2023 11:02 UTC,52,80,0,,0,0,3.49,0,50,14.1,12.5,330,,,,45.96,,
YNWC1,09/15/2023 12:02 UTC,51,82,0,,2,0,3.49,2,49,14.8,12.5,181,,,,45.64,,
YNWC1,09/15/2023 13:02 UTC,51,81,0,,2,0,3.49,2,48,15.7,12.5,203,,,,45.31,,
YNWC1,09/15/2023 14:02 UTC,50,80,0,,3,1,3.49,3,48,16.4,12.5,235,,,,44.01,,
YNWC1,09/15/2023 15:02 UTC,50,82,0,,2,9,3.49,2,49,17,12.5,196,,,,44.66,,
YNWC1,09/15/2023 16:02 UTC,53,82,0,,2,25,3.49,2,52,17.1,12.5,213,,,,47.6,,
YNWC1,09/15/2023 17:02 UTC,62,61,1,127,2,112,3.49,2,71,15.9,13,147,,SE,,48.3,,
YNWC1,09/15/2023 18:02 UTC,74,50,2,88,3,592,3.49,3,87,11.4,13.3,86,,E,,54.13,,
YNWC1,09/15/2023 19:02 UTC,79,36,0,,3,456,3.49,3,88,9.7,13.2,80,,,,49.76,,
YNWC1,09/15/2023 20:02 UTC,86,22,4,218,8,825,3.49,8,98,9.2,13.9,213,,SW,82.95,42.86,,
YNWC1,09/15/2023 21:02 UTC,85,24,2,198,7,435,3.49,7,92,7.7,13.2,214,,SSW,82.28,44.27,,
YNWC1,09/15/2023 22:02 UTC,87,22,3,216,8,508,3.49,8,98,6.5,13,213,,SW,83.8,43.7,,
YNWC1,09/15/2023 23:02 UTC,82,29,3,209,8,146,3.49,8,85,6.4,12.9,220,,SSW,80.41,46.65,,
YNWC1,09/16/2023 00:02 UTC,75,42,2,134,11,61,3.49,11,77,6.3,12.8,16,,SE,,50.31,,
YNWC1,09/16/2023 01:02 UTC,71,57,0,,3,35,3.49,3,71,6.7,12.8,146,,,,54.94,,
YNWC1,09/16/2023 02:02 UTC,67,69,0,,2,9,3.49,2,65,7.5,12.7,10,,,,56.44,,
YNWC1,09/16/2023 03:02 UTC,63,77,0,,1,0,3.49,1,61,8.5,12.7,12,,,,55.62,,
YNWC1,09/16/2023 04:02 UTC,60,80,0,,2,0,3.49,2,58,9.8,12.6,173,,,,53.76,,
YNWC1,09/16/2023 05:02 UTC,58,83,0,,2,0,3.49,2,56,10.5,12.6,3,,,,52.82,,
YNWC1,09/16/2023 06:02 UTC,57,83,0,,0,0,3.49,0,55,11.4,12.6,218,,,,51.84,,
YNWC1,09/16/2023 07:02 UTC,56,80,0,,0,0,3.49,0,54,12.4,12.6,355,,,,49.86,,
YNWC1,09/16/2023 08:02 UTC,55,80,0,,,,3.49,,53,,12.5,,,,,48.89,,
YNWC1,09/16/2023 09:02 UTC,54,80,0,,0,0,3.49,0,52,14.2,12.5,332,,,,47.91,,
YNWC1,09/16/2023 10:02 UTC,53,80,0,,0,0,3.49,0,51,15,12.5,188,,,,46.93,,
YNWC1,09/16/2023 11:02 UTC,54,80,0,,0,0,3.49,0,53,15.8,12.5,227,,,,47.91,,
YNWC1,09/16/2023 12:02 UTC,55,78,0,,0,0,3.49,0,54,15.9,12.5,236,,,,48.2,,
YNWC1,09/16/2023 13:02 UTC,55,78,0,,0,0,3.49,0,53,15.9,12.5,225,,,,48.2,,
YNWC1,09/16/2023 14:02 UTC,54,80,0,,0,1,3.49,0,51,16.8,12.5,21,,,,47.91,,
YNWC1,09/16/2023 15:02 UTC,53,83,0,,0,11,3.49,0,52,17.7,12.5,11,,,,47.92,,
YNWC1,09/16/2023 16:02 UTC,57,84,0,,0,38,3.49,0,57,17.8,12.5,194,,,,52.17,,
YNWC1,09/16/2023 17:02 UTC,66,64,2,134,3,112,3.49,3,76,14.9,13.2,156,,SE,,53.4,,
YNWC1,09/16/2023 18:02 UTC,76,45,1,136,3,541,3.49,3,85,10,12.9,177,,SE,,53.09,,
YNWC1,09/16/2023 19:02 UTC,70,63,0,,2,101,3.49,2,73,10.2,12.8,173,,,,56.77,,
YNWC1,09/16/2023 20:02 UTC,76,57,1,193,2,289,3.49,2,86,11.1,13.5,198,,SSW,,59.63,,
YNWC1,09/16/2023 21:02 UTC,88,26,3,230,9,833,3.49,9,104,8.5,13.3,222,,SW,85.13,48.95,,
YNWC1,09/16/2023 22:02 UTC,87,22,3,301,8,773,3.49,8,103,6.5,13.1,352,,WNW,83.8,43.7,,
YNWC1,09/16/2023 23:02 UTC,84,24,3,236,8,136,3.49,8,85,6.5,12.8,243,,SW,81.5,43.42,,
YNWC1,09/17/2023 00:02 UTC,82,27,4,196,9,62,3.49,9,82,6.3,12.8,216,,SSW,80.26,44.77,,
YNWC1,09/17/2023 01:02 UTC,80,29,4,203,9,42,3.49,9,78,6.1,12.7,218,,SSW,,44.91,,
YNWC1,09/17/2023 02:02 UTC,73,37,0,,5.99,13,3.49,5.99,71,6.2,12.7,223,,,,45.13,,
YNWC1,09/17/2023 03:02 UTC,66,49,1,215,4,0,3.49,4,64,6.5,12.7,225,,SW,,46.19,,
YNWC1,09/17/2023 04:02 UTC,63,54,0,,3,0,3.49,3,60,7.1,12.6,212,,,,45.99,,
YNWC1,09/17/2023 05:02 UTC,60,60,0,,2,0,3.49,2,57,7.7,12.6,214,,,,45.97,,
YNWC1,09/17/2023 06:02 UTC,58,61,0,,2,0,3.49,2,56,8.3,12.6,230,,,,44.52,,
YNWC1,09/17/2023 07:02 UTC,56,63,0,,1,0,3.49,1,54,8.8,12.5,27,,,,43.47,,
YNWC1,09/17/2023 08:02 UTC,56,66,0,,2,0,3.49,2,54,9.3,12.5,259,,,,44.7,,
YNWC1,09/17/2023 09:02 UTC,56,64,0,,2,0,3.49,2,53,10,12.5,333,,,,43.89,,
YNWC1,09/17/2023 10:02 UTC,55,66,0,,1,0,3.49,1,53,10.4,12.5,234,,,,43.75,,
YNWC1,09/17/2023 11:02 UTC,55,65,0,,2,0,3.49,2,53,10.6,12.5,198,,,,43.35,,
YNWC1,09/17/2023 12:02 UTC,54,69,0,,2,0,3.49,2,51,11,12.5,348,,,,43.97,,
YNWC1,09/17/2023 13:02 UTC,53,71,0,,2,0,3.49,2,51,11.4,12.4,232,,,,43.76,,
YNWC1,09/17/2023 14:02 UTC,52,73,0,,2,1,3.49,2,50,12,12.4,227,,,,43.53,,
YNWC1,09/17/2023 15:02 UTC,53,76,0,,2,7,3.49,2,51,12.4,12.4,207,,,,45.56,,
YNWC1,09/17/2023 16:02 UTC,53,79,0,,2,14,3.49,2,52,13.1,12.4,135,,,,46.6,,
YNWC1,09/17/2023 17:02 UTC,64,60,2,125,4,107,3.49,4,76,13,13.2,168,,SE,,49.75,,
YNWC1,09/17/2023 18:02 UTC,77,39,2,198,5,510,3.49,5,87,9.9,14,181,,SSW,,50.12,,
YNWC1,09/17/2023 19:02 UTC,80,32,3,223,7,700,3.49,7,90,8.1,13,227,,SW,,47.5,,
YNWC1,09/17/2023 20:02 UTC,83,30,5,217,8,777,3.49,8,93,7.7,13.6,217,,SW,81.22,48.42,,
YNWC1,09/17/2023 21:02 UTC,85,28,5,206,9,836,3.49,9,102,6.7,13.4,228,,SSW,82.64,48.33,,
YNWC1,09/17/2023 22:02 UTC,82,35,5,216,10,608,3.49,10,95,6.4,13.6,218,,SW,80.93,51.67,,
YNWC1,09/17/2023 23:02 UTC,80,37,5,218,10,155,3.49,10,82,6.3,12.9,226,,SW,,51.39,,
YNWC1,09/18/2023 00:02 UTC,77,44,4,212,9,68,3.49,9,77,6.6,12.8,218,,SSW,,53.39,,
YNWC1,09/18/2023 01:02 UTC,75,48,3,216,7,38,3.49,7,74,7,12.7,222,,SW,,53.93,,
YNWC1,09/18/2023 02:02 UTC,70,59,2,192,5,9,3.49,5,68,7.5,12.7,210,,SSW,,54.95,,
YNWC1,09/18/2023 03:02 UTC,67,64,1,225,4,0,3.49,4,65,8.2,12.7,165,,SW,,54.35,,
YNWC1,09/18/2023 04:02 UTC,64,69,0,,3,0,3.49,3,62,8.9,12.7,159,,,,53.56,,
YNWC1,09/18/2023 05:02 UTC,61,74,0,,2,0,3.49,2,59,9.9,12.6,225,,,,52.59,,
YNWC1,09/18/2023 06:02 UTC,59,76,0,,2,0,3.49,2,57,10.3,12.6,241,,,,51.38,,
YNWC1,09/18/2023 07:02 UTC,58,81,0,,0,0,3.49,0,55,10.9,12.6,202,,,,52.15,,
YNWC1,09/18/2023 08:02 UTC,56,85,0,,2,0,3.49,2,53,11.6,12.6,216,,,,51.51,,
YNWC1,09/18/2023 09:02 UTC,54,89,0,,2,0,3.49,2,52,12.7,12.5,214,,,,50.8,,
YNWC1,09/18/2023 10:02 UTC,53,91,0,,1,0,3.49,1,51,13.6,12.5,200,,,,50.42,,
YNWC1,09/18/2023 11:02 UTC,51,93,0,,1,0,3.49,1,50,14.7,12.5,197,,,,49.03,,
YNWC1,09/18/2023 12:02 UTC,51,94,0,,0,0,3.49,0,49,16,12.5,201,,,,49.32,,
YNWC1,09/18/2023 13:02 UTC,50,95,0,,1,0,3.49,1,48,17.1,12.5,233,,,,48.61,,
YNWC1,09/18/2023 14:02 UTC,49,95,0,,2,1,3.49,2,47,18.2,12.4,220,,,,47.61,,
YNWC1,09/18/2023 15:02 UTC,49,94,1,322,2,6,3.49,2,48,19,12.4,167,,NW,,47.33,,
YNWC1,09/18/2023 16:02 UTC,50,93,1,220,2,11,3.49,2,49,19.8,12.4,222,,SW,,48.03,,
YNWC1,09/18/2023 17:02 UTC,63,66,2,146,5,132,3.49,5,73,17.9,13.4,162,,SE,,51.38,,
YNWC1,09/18/2023 18:02 UTC,72,51,4,230,7,635,3.49,7,87,11.6,13.6,238,,SW,,52.82,,
YNWC1,09/18/2023 19:02 UTC,73,50,5,217,10,771,3.49,10,82,9.6,13.4,230,,SW,,53.21,,
YNWC1,09/18/2023 20:02 UTC,76,48,4,210,10,823,3.49,10,86,9.7,13.3,218,,SSW,,54.86,,
YNWC1,09/18/2023 21:02 UTC,77,46,5.99,217,12,809,3.49,12,93,8.5,13.9,203,,SW,,54.6,,
YNWC1,09/18/2023 22:02 UTC,77,47,5,219,12,733,3.49,12,92,8,13.2,225,,SW,,55.2,,
YNWC1,09/18/2023 23:02 UTC,75,49,5,217,10,139,3.49,10,76,7.9,12.8,212,,SW,,54.5,,
YNWC1,09/19/2023 00:02 UTC,73,49,5,224,10,46,3.49,10,74,8.2,12.8,226,,SW,,52.65,,
YNWC1,09/19/2023 01:02 UTC,71,52,5,218,8,30,3.49,8,70,8.5,12.7,227,,SW,,52.42,,
YNWC1,09/19/2023 02:02 UTC,67,57,4,211,8,9,3.49,8,66,8.8,12.7,229,,SSW,,51.18,,
YNWC1,09/19/2023 03:02 UTC,64,62,3,208,5.99,0,3.49,5.99,63,9.7,12.7,207,,SSW,,50.64,,
YNWC1,09/19/2023 04:02 UTC,61,69,3,192,5,0,3.49,5,59,10.1,12.7,217,,SSW,,50.68,,
YNWC1,09/19/2023 05:02 UTC,59,73,0,,4,0,3.49,4,57,10.5,12.6,162,,,,50.29,,
YNWC1,09/19/2023 06:02 UTC,57,78,0,,3,0,3.49,3,55,11.2,12.6,167,,,,50.15,,
YNWC1,09/19/2023 07:02 UTC,55,84,0,,2,0,3.49,2,53,12,12.6,220,,,,50.21,,
YNWC1,09/19/2023 08:02 UTC,53,88,1,229,3,0,3.49,3,52,12.9,12.6,218,,SW,,49.5,,
YNWC1,09/19/2023 09:02 UTC,52,90,0,,2,0,3.49,2,50,14,12.5,13,,,,49.13,,
YNWC1,09/19/2023 10:02 UTC,51,92,0,,2,0,3.49,2,49,15.2,12.5,214,,,,48.73,,
YNWC1,09/19/2023 11:02 UTC,50,94,0,,2,0,3.49,2,48,16.3,12.5,214,,,,48.32,,
YNWC1,09/19/2023 12:02 UTC,49,95,0,,2,0,3.49,2,47,17.7,12.5,224,,,,47.61,,
YNWC1,09/19/2023 13:02 UTC,49,97,0,,1,0,3.49,1,47,18.8,12.5,245,,,,48.18,,
YNWC1,09/19/2023 14:02 UTC,47,97,0,,3,1,3.49,3,46,19.8,12.4,227,,,,46.18,,
YNWC1,09/19/2023 15:02 UTC,47,97,0,,1,6,3.49,1,46,20.5,12.4,26,,,,46.18,,
YNWC1,09/19/2023 16:02 UTC,48,97,0,,0,11,3.49,0,47,21.4,12.4,75,,,,47.18,,
YNWC1,09/19/2023 17:02 UTC,59,78,1,141,3,128,3.49,3,69,19.6,13.8,134,,SE,,52.09,,
YNWC1,09/19/2023 18:02 UTC,72,48,3,161,4,646,3.49,4,86,12.4,13.3,153,,SSE,,51.17,,
YNWC1,09/19/2023 19:02 UTC,74,48,3,249,8,777,3.49,8,82,10,14.2,229,,WSW,,53.01,,
YNWC1,09/19/2023 20:02 UTC,76,47,5,215,10,831,3.49,10,84,10.3,13.3,220,,SW,,54.28,,
YNWC1,09/19/2023 21:02 UTC,78,43,5,204,12,820,3.49,12,95,8.6,13.7,214,,SSW,,53.67,,
YNWC1,09/19/2023 22:02 UTC,78,42,5.99,209,11,749,3.49,11,94,8.1,13.2,221,,SSW,,53.03,,
YNWC1,09/19/2023 23:02 UTC,76,44,5.99,209,12,147,3.49,12,77,7.7,12.9,228,,SSW,,52.48,,
YNWC1,09/20/2023 00:02 UTC,75,45,5,223,11,49,3.49,11,75,8,12.8,212,,SW,,52.17,,
YNWC1,09/20/2023 01:02 UTC,73,48,3,206,7,46,3.49,7,72,8.1,12.8,200,,SSW,,52.09,,
YNWC1,09/20/2023 02:02 UTC,69,53,3,206,5,21,3.49,5,68,8.4,12.7,216,,SSW,,51.08,,
YNWC1,09/20/2023 03:02 UTC,66,57,4,221,5.99,0,3.49,5.99,64,8.9,12.7,215,,SW,,50.24,,
YNWC1,09/20/2023 04:02 UTC,62,66,0,,3,0,3.49,3,59,9.8,12.7,207,,,,50.43,,
YNWC1,09/20/2023 05:02 UTC,59,72,0,,2,0,3.49,2,56,10.2,12.6,336,,,,49.91,,
YNWC1,09/20/2023 06:02 UTC,56,78,0,,2,0,3.49,2,55,10.7,12.6,216,,,,49.17,,
YNWC1,09/20/2023 07:02 UTC,55,82,0,,2,0,3.49,2,54,11.4,12.6,216,,,,49.55,,
YNWC1,09/20/2023 08:02 UTC,54,83,1,290,2,0,3.49,2,53,12.2,12.6,242,,WNW,,48.9,,
YNWC1,09/20/2023 09:02 UTC,53,88,0,,2,0,3.49,2,51,13,12.6,247,,,,49.5,,
YNWC1,09/20/2023 10:02 UTC,51,90,0,,1,0,3.49,1,49,14,12.6,196,,,,48.14,,
YNWC1,09/20/2023 11:02 UTC,50,93,0,,2,0,3.49,2,48,15.1,12.5,193,,,,48.03,,
YNWC1,09/20/2023 12:02 UTC,50,95,0,,0,0,3.49,0,48,16.3,12.5,195,,,,48.61,,
YNWC1,09/20/2023 13:02 UTC,49,95,0,,2,0,3.49,2,47,17.3,12.5,215,,,,47.61,,
YNWC1,09/20/2023 14:02 UTC,48,95,0,,2,1,3.49,2,46,18.4,12.4,165,,,,46.62,,
YNWC1,09/20/2023 15:02 UTC,48,95,0,,1,7,3.49,1,46,19.4,12.4,171,,,,46.62,,
YNWC1,09/20/2023 16:02 UTC,48,95,0,,1,12,3.49,1,47,20.2,12.4,146,,,,46.62,,
